127.0.0.1 - - [12/Jan/2021:14:35:12 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/ HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/main.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/images/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:13 +0900] "GET /KangTest/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:37 +0900] "GET /KangTest/ HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:37 +0900] "GET /KangTest/main.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:39 +0900] "GET /KangTest/login.jsp HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:35:44 +0900] "POST /KangTest/loginAction.jsp HTTP/1.1" 200 183
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:33 +0900] "POST /KangTest/loginAction.jsp HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:34 +0900] "GET /KangTest/main.jsp HTTP/1.1" 200 2974
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:37 +0900] "GET /KangTest/bbs.jsp HTTP/1.1" 200 3473
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:40 +0900] "GET /KangTest/view.jsp?bbsID=23 HTTP/1.1" 200 3398
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:42 +0900] "GET /KangTest/deleteAction.jsp?bbsID=23 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:42 +0900] "GET /KangTest/bbs.jsp HTTP/1.1" 200 3319
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:44 +0900] "GET /KangTest/view.jsp?bbsID=22 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:48 +0900] "GET /KangTest/view.jsp?bbsID=22 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:49 +0900] "GET /KangTest/view.jsp?bbsID=22 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:37:52 +0900] "GET /KangTest/view.jsp?bbsID=21 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:29 +0900] "GET /KangTest/view.jsp?bbsID=3 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:32 +0900] "GET /KangTest/view.jsp?bbsID=4 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:34 +0900] "GET /KangTest/view.jsp?bbsID=19 HTTP/1.1" 500 2085
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:40 +0900] "GET /KangTest/write.jsp HTTP/1.1" 200 2590
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:44 +0900] "POST /KangTest/writeAction.jsp HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Jan/2021:14:38:44 +0900] "GET /KangTest/bbs.jsp HTTP/1.1" 200 3468
